,state,year,month,tavg,tmax,tmin,pcp,cdd,hdd,pdsi,phdi,pmdi,zndx,all_cause,natural_cause,septicemia_a40_a41,malignant_neoplasms_c00_c97,diabetes_mellitus_e10_e14,alzheimer_disease_g30,influenza_and_pneumonia_j09_j18,chronic_lower_respiratory,other_diseases_of_respiratory,nephritis_nephrotic_syndrome,symptoms_signs_and_abnormal,diseases_of_heart_i00_i09,cerebrovascular_diseases,covid_19_u071_multiple_cause_of_death,covid_19_u071_underlying_cause_of_death
1412,Tennessee,2020,09,69.9,79.6,60.1,4.37,171.0,23.0,4.62,4.62,4.62,1.36,6714.0,6020.0,68.0,1123.0,188.0,293.0,106.0,318.0,102.0,70.0,82.0,1401.0,311.0,661.0,611.0
1413,Tennessee,2020,10,60.4,71.6,49.2,4.97,39.0,180.0,4.96,4.96,4.96,2.46,8914.0,7990.0,86.0,1470.0,270.0,332.0,133.0,454.0,97.0,93.0,89.0,1798.0,409.0,1045.0,950.0
1414,Tennessee,2020,11,51.9,64.9,39.0,1.98,2.0,395.0,3.85,3.85,3.11,-1.81,7670.0,6981.0,83.0,1161.0,195.0,264.0,101.0,385.0,88.0,80.0,71.0,1478.0,338.0,1458.0,1309.0
1415,Tennessee,2020,12,39.5,50.0,29.0,4.66,0.0,791.0,3.45,3.45,2.67,-0.01,8923.0,8227.0,106.0,1113.0,242.0,329.0,117.0,348.0,96.0,103.0,78.0,1600.0,364.0,2361.0,2191.0
1416,Tennessee,2021,01,39.7,48.1,31.2,3.32,0.0,784.0,2.62,2.62,1.29,-1.41,11470.0,10569.0,114.0,1355.0,285.0,371.0,153.0,451.0,118.0,125.0,95.0,2000.0,459.0,3251.0,3009.0
1417,Tennessee,2021,02,37.4,46.3,28.4,5.05,0.0,770.0,2.51,2.51,1.35,0.48,7276.0,6522.0,85.0,1132.0,242.0,252.0,84.0,310.0,83.0,112.0,76.0,1535.0,327.0,1008.0,883.0
1418,Tennessee,2021,03,53.6,65.2,42.0,10.15,23.0,377.0,3.59,3.59,3.59,4.02,6496.0,5770.0,111.0,1114.0,199.0,213.0,89.0,316.0,75.0,85.0,68.0,1405.0,289.0,528.0,459.0
1419,Tennessee,2021,04,56.2,69.0,43.3,2.82,7.0,271.0,2.71,2.71,2.04,-1.54,6546.0,5761.0,93.0,1134.0,205.0,208.0,84.0,338.0,79.0,104.0,73.0,1448.0,286.0,459.0,396.0
1420,Tennessee,2021,05,64.1,75.6,52.5,4.27,79.0,104.0,2.5,2.5,1.86,0.2,8045.0,7091.0,98.0,1440.0,255.0,260.0,109.0,459.0,113.0,113.0,84.0,1740.0,325.0,522.0,461.0
1421,Tennessee,2021,06,74.0,84.3,63.7,4.52,276.0,0.0,2.48,2.48,2.07,0.72,6338.0,5523.0,61.0,1204.0,202.0,197.0,71.0,390.0,81.0,98.0,70.0,1352.0,296.0,202.0,166.0
1422,Tennessee,2021,07,77.0,86.7,67.4,5.06,376.0,0.0,2.57,2.57,2.49,1.04,7630.0,6744.0,91.0,1434.0,229.0,263.0,100.0,406.0,106.0,114.0,77.0,1653.0,365.0,276.0,255.0
1423,Tennessee,2021,08,77.2,87.0,67.4,7.13,381.0,0.0,3.79,3.79,3.79,4.45,7627.0,6853.0,82.0,1151.0,214.0,227.0,93.0,349.0,81.0,89.0,70.0,1470.0,331.0,1375.0,1313.0
1424,Tennessee,2021,09,69.6,80.4,58.9,4.86,168.0,25.0,4.18,4.18,4.18,2.35,9445.0,8631.0,88.0,1115.0,238.0,229.0,126.0,383.0,82.0,105.0,85.0,1560.0,349.0,2893.0,2748.0
1425,Tennessee,2021,10,63.4,73.4,53.3,5.3,76.0,125.0,4.69,4.69,4.69,2.82,9716.0,8743.0,139.0,1376.0,267.0,253.0,134.0,396.0,107.0,125.0,74.0,1822.0,411.0,1986.0,1833.0
1426,Tennessee,2021,11,45.6,58.1,33.1,1.68,0.0,582.0,3.68,3.68,3.02,-1.59,7063.0,6306.0,76.0,1167.0,198.0,238.0,114.0,337.0,108.0,104.0,90.0,1547.0,326.0,634.0,573.0
1427,Tennessee,2021,12,50.5,61.3,39.6,4.62,14.0,466.0,3.06,3.06,2.08,-0.73,7523.0,6770.0,93.0,1232.0,206.0,257.0,145.0,395.0,84.0,100.0,73.0,1559.0,352.0,768.0,703.0
1428,Tennessee,2022,01,35.5,45.7,25.3,6.06,0.0,910.0,3.08,3.08,2.44,1.01,10716.0,9859.0,125.0,1410.0,332.0,314.0,200.0,511.0,114.0,149.0,105.0,2191.0,474.0,2167.0,1943.0
1429,Tennessee,2022,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8471.0,7731.0,95.0,1127.0,260.0,275.0,114.0,362.0,90.0,111.0,79.0,1635.0,373.0,1931.0,1664.0
1430,Tennessee,2022,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.0,6014.0,115.0,1150.0,202.0,217.0,83.0,332.0,80.0,93.0,79.0,1507.0,311.0,643.0,489.0
1431,Tennessee,2022,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7805.0,6841.0,100.0,1371.0,297.0,240.0,109.0,379.0,94.0,129.0,84.0,1749.0,406.0,225.0,131.0
1432,Tennessee,2022,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6076.0,5384.0,69.0,1140.0,185.0,205.0,82.0,338.0,64.0,94.0,70.0,1409.0,326.0,132.0,85.0
1433,Tennessee,2022,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6292.0,5543.0,74.0,1225.0,169.0,228.0,89.0,314.0,83.0,89.0,81.0,1447.0,328.0,201.0,131.0
1434,Tennessee,2022,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7665.0,6804.0,89.0,1429.0,235.0,259.0,104.0,351.0,108.0,98.0,128.0,1654.0,394.0,421.0,296.0
1435,Tennessee,2022,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286.0,5643.0,73.0,1150.0,192.0,242.0,78.0,284.0,83.0,71.0,140.0,1396.0,282.0,387.0,291.0
1436,Tennessee,2022,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6391.0,5780.0,73.0,1188.0,184.0,215.0,84.0,319.0,77.0,108.0,269.0,1345.0,325.0,364.0,241.0
1437,Tennessee,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7856.0,7282.0,102.0,1411.0,257.0,279.0,118.0,363.0,114.0,120.0,546.0,1635.0,395.0,312.0,208.0
1438,Tennessee,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312.0,5194.0,58.0,981.0,171.0,190.0,120.0,326.0,83.0,84.0,510.0,1124.0,282.0,208.0,135.0
1439,Tennessee,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,Texas,2020,01,50.7,62.8,38.7,1.96,33.0,379.0,0.0,0.97,-1.25,-0.65,17267.0,15857.0,282.0,3323.0,582.0,850.0,429.0,922.0,303.0,345.0,146.0,3962.0,907.0,0.0,0.0
1441,Texas,2020,02,49.4,61.5,37.3,1.9,14.0,367.0,0.0,0.81,-1.31,-0.18,21206.0,19446.0,323.0,4282.0,726.0,1042.0,458.0,1190.0,318.0,413.0,169.0,4900.0,1088.0,0.0,0.0
1442,Texas,2020,03,63.2,73.9,52.6,3.17,150.0,108.0,0.0,1.08,-0.62,1.05,16857.0,15486.0,273.0,3320.0,577.0,878.0,362.0,880.0,233.0,349.0,117.0,3818.0,912.0,54.0,44.0
1443,Texas,2020,04,65.1,78.2,52.0,1.86,124.0,65.0,0.0,0.78,-0.94,-0.56,17210.0,15845.0,263.0,3277.0,618.0,854.0,301.0,854.0,214.0,346.0,108.0,3752.0,901.0,820.0,775.0
1444,Texas,2020,05,74.6,87.7,61.4,3.54,321.0,3.0,0.0,-1.19,-1.19,-0.62,21232.0,19325.0,326.0,3922.0,706.0,1030.0,306.0,1001.0,285.0,417.0,142.0,4557.0,1075.0,1107.0,1041.0
1445,Texas,2020,06,80.7,92.9,68.4,2.15,476.0,0.0,0.0,-1.61,-1.61,-1.62,17700.0,16001.0,267.0,3195.0,534.0,894.0,237.0,740.0,190.0,322.0,137.0,3749.0,876.0,1159.0,1075.0
1446,Texas,2020,07,85.2,97.0,73.4,2.28,630.0,0.0,0.0,-1.87,-1.87,-1.3,23382.0,21670.0,284.0,3208.0,690.0,1013.0,227.0,798.0,192.0,389.0,172.0,4269.0,907.0,5746.0,5438.0
1447,Texas,2020,08,84.4,97.5,71.4,1.32,621.0,0.0,0.0,-2.48,-2.48,-2.39,27617.0,25492.0,301.0,3993.0,829.0,1285.0,326.0,945.0,270.0,386.0,185.0,4890.0,1081.0,6462.0,6107.0
1448,Texas,2020,09,74.1,85.6,62.6,4.21,345.0,4.0,0.0,-1.68,-0.91,1.63,18741.0,17228.0,266.0,3337.0,596.0,920.0,187.0,713.0,215.0,356.0,149.0,3695.0,933.0,2318.0,2118.0
1449,Texas,2020,10,65.9,79.9,51.8,1.01,152.0,59.0,0.0,-2.12,-2.08,-1.83,23821.0,21846.0,305.0,4122.0,763.0,1157.0,277.0,870.0,256.0,409.0,173.0,4760.0,1174.0,3093.0,2811.0
1450,Texas,2020,11,60.6,74.2,47.0,0.95,85.0,141.0,0.0,-2.72,-2.72,-2.45,21872.0,20290.0,259.0,3261.0,673.0,968.0,236.0,768.0,218.0,342.0,166.0,3913.0,915.0,4829.0,4506.0
1451,Texas,2020,12,48.5,62.6,34.3,1.82,10.0,428.0,0.0,-2.6,-2.6,-0.48,24012.0,22371.0,309.0,3218.0,696.0,1018.0,249.0,769.0,251.0,366.0,156.0,4198.0,1000.0,6526.0,6133.0
1452,Texas,2021,01,47.3,59.0,35.7,1.69,16.0,466.0,0.0,-2.51,-2.51,-0.55,34364.0,32342.0,345.0,4055.0,894.0,1350.0,351.0,1045.0,322.0,538.0,194.0,5430.0,1322.0,11863.0,11130.0
1453,Texas,2021,02,44.0,55.8,32.0,0.98,5.0,522.0,0.0,-2.58,-2.58,-0.99,24216.0,22434.0,321.0,3252.0,767.0,935.0,276.0,817.0,271.0,391.0,180.0,4388.0,1021.0,6001.0,5509.0
1454,Texas,2021,03,59.4,72.8,46.1,1.31,79.0,174.0,0.0,-2.69,-2.69,-1.12,19293.0,17564.0,281.0,3196.0,606.0,810.0,220.0,732.0,222.0,359.0,144.0,3917.0,968.0,2589.0,2321.0
1455,Texas,2021,04,63.7,76.1,51.2,2.15,101.0,80.0,0.0,-2.51,-2.51,-0.3,17860.0,16089.0,277.0,3153.0,579.0,719.0,220.0,681.0,224.0,327.0,157.0,3916.0,919.0,1405.0,1207.0
1456,Texas,2021,05,71.9,82.4,61.3,6.22,257.0,9.0,0.0,-1.17,0.29,3.26,21759.0,19681.0,316.0,4233.0,715.0,950.0,236.0,953.0,278.0,391.0,194.0,4494.0,1121.0,1409.0,1234.0
1457,Texas,2021,06,80.2,91.2,69.3,4.06,478.0,0.0,0.0,-0.56,1.46,1.47,17262.0,15384.0,260.0,3266.0,592.0,745.0,183.0,789.0,245.0,333.0,228.0,3540.0,875.0,708.0,601.0
1458,Texas,2021,07,80.9,91.2,70.6,3.98,526.0,0.0,0.0,2.29,2.29,2.92,22315.0,20114.0,360.0,4202.0,725.0,934.0,260.0,953.0,290.0,429.0,230.0,4653.0,1123.0,1457.0,1297.0
1459,Texas,2021,08,81.9,92.8,71.0,2.77,569.0,0.0,0.0,2.54,2.54,1.46,23774.0,21982.0,264.0,3455.0,642.0,750.0,223.0,821.0,218.0,370.0,195.0,4028.0,940.0,6359.0,6007.0
1460,Texas,2021,09,78.2,91.5,64.9,1.4,423.0,0.0,0.0,1.44,0.29,-2.53,25795.0,23900.0,271.0,3271.0,668.0,803.0,216.0,786.0,268.0,353.0,206.0,3927.0,880.0,8558.0,8190.0
1461,Texas,2021,10,69.8,83.1,56.4,2.44,230.0,20.0,0.0,1.09,-0.29,-0.58,26637.0,24558.0,332.0,4160.0,736.0,978.0,245.0,960.0,304.0,417.0,218.0,4835.0,1120.0,5571.0,5253.0
1462,Texas,2021,11,57.3,70.8,43.9,1.15,40.0,216.0,0.0,-1.37,-1.37,-1.55,19105.0,17417.0,318.0,3363.0,619.0,801.0,235.0,777.0,263.0,323.0,195.0,3922.0,932.0,1832.0,1652.0
1463,Texas,2021,12,59.0,72.1,45.9,0.63,87.0,164.0,0.0,-2.43,-2.43,-3.6,19443.0,17717.0,285.0,3381.0,642.0,788.0,304.0,791.0,291.0,355.0,198.0,3956.0,914.0,1924.0,1745.0
1464,Texas,2022,01,45.7,60.1,31.3,0.69,10.0,526.0,0.0,-2.94,-2.94,-2.28,30203.0,28076.0,395.0,4382.0,964.0,1212.0,365.0,1146.0,415.0,522.0,228.0,5710.0,1387.0,6493.0,5753.0
1465,Texas,2022,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23555.0,21775.0,291.0,3309.0,716.0,1018.0,250.0,839.0,289.0,392.0,219.0,4316.0,1098.0,5158.0,4456.0
1466,Texas,2022,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18727.0,16959.0,294.0,3293.0,632.0,741.0,247.0,812.0,262.0,407.0,228.0,3942.0,974.0,1413.0,1075.0
1467,Texas,2022,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21340.0,19239.0,339.0,4146.0,676.0,886.0,233.0,939.0,333.0,483.0,279.0,4601.0,1151.0,550.0,330.0
1468,Texas,2022,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16609.0,14844.0,274.0,3268.0,559.0,690.0,190.0,731.0,250.0,339.0,243.0,3600.0,877.0,291.0,176.0
1469,Texas,2022,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17128.0,15333.0,248.0,3383.0,585.0,752.0,176.0,699.0,258.0,350.0,299.0,3648.0,892.0,435.0,296.0
1470,Texas,2022,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22507.0,20300.0,344.0,4191.0,711.0,967.0,229.0,850.0,346.0,465.0,596.0,4697.0,1134.0,1141.0,826.0
1471,Texas,2022,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17587.0,16060.0,255.0,3346.0,541.0,777.0,168.0,667.0,264.0,345.0,632.0,3555.0,938.0,1048.0,757.0
1472,Texas,2022,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17199.0,15802.0,257.0,3359.0,499.0,708.0,184.0,704.0,294.0,356.0,785.0,3469.0,899.0,703.0,489.0
1473,Texas,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20947.0,19672.0,350.0,4231.0,643.0,966.0,206.0,889.0,326.0,404.0,1267.0,4249.0,1131.0,553.0,361.0
1474,Texas,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13034.0,12855.0,189.0,2706.0,419.0,626.0,219.0,604.0,199.0,296.0,854.0,2869.0,719.0,248.0,167.0
1475,Texas,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,Utah,2020,01,0.0,38.4,19.0,0.77,0.0,1137.0,-0.4,2.25,1.23,-0.5,1629.0,1430.0,0.0,273.0,55.0,72.0,21.0,86.0,0.0,22.0,0.0,311.0,81.0,0.0,0.0
1477,Utah,2020,02,0.0,43.1,19.0,0.71,0.0,1021.0,-0.57,1.81,0.59,-0.63,1958.0,1768.0,0.0,326.0,73.0,114.0,24.0,101.0,12.0,11.0,0.0,444.0,93.0,0.0,0.0
1478,Utah,2020,03,0.0,51.6,30.0,1.53,0.0,813.0,-0.59,1.55,0.28,-0.23,1640.0,1490.0,0.0,287.0,53.0,95.0,36.0,77.0,24.0,0.0,0.0,350.0,69.0,0.0,0.0
1479,Utah,2020,04,0.0,60.8,34.0,0.56,1.0,610.0,-1.11,0.81,-0.9,-1.74,1588.0,1413.0,0.0,297.0,69.0,95.0,0.0,75.0,0.0,0.0,0.0,313.0,61.0,27.0,14.0
1480,Utah,2020,05,0.0,73.6,44.4,0.32,23.0,303.0,-1.9,-1.9,-1.9,-2.73,1920.0,1694.0,0.0,297.0,65.0,97.0,0.0,60.0,0.0,11.0,0.0,399.0,104.0,74.0,70.0
1481,Utah,2020,06,0.0,80.5,50.3,0.95,69.0,165.0,-2.06,-2.06,-2.06,-1.06,1588.0,1406.0,0.0,260.0,75.0,85.0,0.0,75.0,0.0,0.0,0.0,305.0,82.0,60.0,53.0
1482,Utah,2020,07,0.0,89.3,58.1,0.4,214.0,22.0,-2.72,-2.72,-2.72,-2.61,1717.0,1500.0,0.0,265.0,53.0,86.0,0.0,60.0,10.0,0.0,0.0,335.0,75.0,133.0,113.0
1483,Utah,2020,08,0.0,91.6,60.0,0.14,267.0,12.0,-3.81,-3.81,-3.81,-4.12,2133.0,1880.0,0.0,367.0,72.0,98.0,0.0,104.0,0.0,0.0,0.0,423.0,103.0,116.0,97.0
1484,Utah,2020,09,0.0,79.9,48.0,0.25,55.0,157.0,-4.26,-4.26,-4.26,-2.52,1589.0,1415.0,0.0,276.0,57.0,78.0,0.0,67.0,0.0,0.0,0.0,330.0,58.0,55.0,43.0
1485,Utah,2020,10,0.0,68.3,37.2,0.2,5.0,470.0,-4.75,-4.75,-4.75,-2.81,2162.0,1908.0,0.0,345.0,56.0,97.0,0.0,81.0,0.0,11.0,0.0,427.0,91.0,205.0,178.0
1486,Utah,2020,11,0.0,51.2,26.3,0.73,0.0,837.0,-4.74,-4.74,-4.74,-1.44,1966.0,1804.0,0.0,273.0,33.0,95.0,0.0,73.0,0.0,11.0,0.0,358.0,68.0,390.0,339.0
1487,Utah,2020,12,0.0,38.7,15.8,0.68,0.0,1191.0,-4.78,-4.78,-4.78,-1.59,2137.0,1950.0,0.0,246.0,74.0,123.0,0.0,79.0,0.0,10.0,0.0,371.0,55.0,501.0,437.0
1488,Utah,2021,01,0.0,38.7,17.4,0.74,0.0,1159.0,-4.89,-4.89,-4.89,-1.8,2502.0,2256.0,0.0,333.0,93.0,112.0,0.0,90.0,0.0,0.0,0.0,418.0,100.0,507.0,434.0
1489,Utah,2021,02,0.0,42.8,21.6,0.92,0.0,982.0,-4.91,-4.91,-4.91,-1.57,1723.0,1533.0,0.0,260.0,63.0,75.0,0.0,56.0,11.0,31.0,0.0,367.0,78.0,176.0,143.0
1490,Utah,2021,03,0.0,50.6,26.1,1.19,0.0,874.0,-4.89,-4.89,-4.89,-1.46,1613.0,1442.0,0.0,252.0,66.0,78.0,0.0,65.0,0.0,20.0,0.0,323.0,65.0,98.0,85.0
1491,Utah,2021,04,0.0,61.6,33.2,0.73,2.0,616.0,-5.0,-5.0,-5.0,-1.84,1543.0,1329.0,0.0,273.0,68.0,60.0,0.0,54.0,0.0,0.0,0.0,325.0,68.0,45.0,30.0
1492,Utah,2021,05,0.0,71.8,42.5,0.34,17.0,342.0,-5.68,-5.68,-5.68,-3.59,2032.0,1777.0,0.0,387.0,62.0,93.0,0.0,74.0,0.0,0.0,0.0,393.0,80.0,72.0,64.0
1493,Utah,2021,06,0.0,87.5,56.3,0.25,193.0,50.0,-6.58,-6.58,-6.58,-4.46,1616.0,1397.0,0.0,264.0,60.0,84.0,0.0,66.0,0.0,0.0,0.0,333.0,67.0,61.0,57.0
1494,Utah,2021,07,0.0,90.6,61.8,1.67,302.0,7.0,-6.32,-6.32,-6.32,-1.26,2130.0,1885.0,11.0,332.0,61.0,93.0,0.0,91.0,0.0,10.0,12.0,408.0,94.0,125.0,120.0
1495,Utah,2021,08,0.0,85.6,56.2,2.14,147.0,45.0,-5.11,-5.11,-4.44,1.68,1819.0,1618.0,0.0,287.0,66.0,75.0,0.0,73.0,0.0,0.0,0.0,322.0,72.0,218.0,206.0
1496,Utah,2021,09,0.0,79.4,49.5,0.87,62.0,146.0,-4.89,-4.89,-4.5,-0.9,1966.0,1770.0,0.0,294.0,58.0,84.0,0.0,61.0,0.0,13.0,14.0,367.0,65.0,322.0,300.0
1497,Utah,2021,10,0.0,59.6,36.1,2.21,1.0,571.0,-3.55,-3.55,-2.22,2.48,2530.0,2299.0,10.0,366.0,81.0,94.0,0.0,93.0,0.0,35.0,0.0,434.0,91.0,438.0,398.0
1498,Utah,2021,11,0.0,54.8,30.1,0.25,0.0,714.0,-4.16,-4.16,-3.82,-2.9,1981.0,1796.0,0.0,279.0,71.0,90.0,10.0,72.0,0.0,0.0,0.0,362.0,68.0,334.0,309.0
1499,Utah,2021,12,0.0,40.9,21.3,2.24,0.0,1090.0,-3.06,-3.06,-1.97,2.01,2004.0,1832.0,12.0,276.0,74.0,91.0,11.0,77.0,23.0,13.0,0.0,362.0,76.0,287.0,269.0
1500,Utah,2022,01,0.0,40.7,17.8,0.31,0.0,1151.0,-3.38,-3.38,-2.91,-1.91,2612.0,2384.0,0.0,332.0,88.0,112.0,10.0,86.0,11.0,20.0,29.0,492.0,108.0,427.0,367.0
1501,Utah,2022,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,1779.0,0.0,267.0,59.0,87.0,0.0,68.0,0.0,0.0,0.0,373.0,88.0,308.0,249.0
1502,Utah,2022,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,1555.0,12.0,294.0,67.0,86.0,0.0,71.0,0.0,11.0,11.0,346.0,56.0,96.0,69.0
1503,Utah,2022,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,1842.0,0.0,341.0,72.0,94.0,0.0,95.0,20.0,10.0,0.0,472.0,91.0,0.0,0.0
1504,Utah,2022,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.0,1449.0,10.0,285.0,42.0,81.0,0.0,66.0,12.0,11.0,0.0,363.0,71.0,0.0,0.0
1505,Utah,2022,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,1537.0,0.0,269.0,61.0,91.0,12.0,73.0,0.0,0.0,11.0,336.0,80.0,61.0,13.0
1506,Utah,2022,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,1849.0,0.0,346.0,72.0,109.0,0.0,67.0,0.0,22.0,25.0,437.0,89.0,101.0,59.0
1507,Utah,2022,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,1422.0,0.0,281.0,60.0,60.0,0.0,75.0,12.0,12.0,27.0,324.0,72.0,45.0,23.0
1508,Utah,2022,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,1479.0,0.0,304.0,61.0,88.0,0.0,68.0,10.0,10.0,65.0,309.0,88.0,37.0,20.0
1509,Utah,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,1826.0,0.0,342.0,62.0,97.0,0.0,76.0,0.0,32.0,114.0,391.0,96.0,46.0,10.0
1510,Utah,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,1386.0,0.0,232.0,36.0,68.0,0.0,53.0,0.0,0.0,127.0,298.0,75.0,50.0,21.0
1511,Utah,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,Vermont,2020,01,0.0,32.2,14.7,2.82,0.0,1258.0,2.11,2.11,1.97,-0.16,447.0,414.0,0.0,107.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0
1513,Vermont,2020,02,0.0,32.1,12.7,3.23,0.0,1163.0,2.24,2.24,2.24,1.05,587.0,539.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
1514,Vermont,2020,03,0.0,43.1,23.0,2.93,0.0,965.0,1.9,1.9,1.69,-0.32,518.0,480.0,0.0,113.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0
1515,Vermont,2020,04,0.0,48.9,28.6,3.94,0.0,766.0,2.1,2.1,2.1,1.18,506.0,467.0,0.0,98.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,108.0,10.0,34.0,33.0
1516,Vermont,2020,05,0.0,65.2,40.1,2.95,0.0,368.0,-0.35,1.53,0.99,-1.06,570.0,515.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0
1517,Vermont,2020,06,0.0,75.6,50.0,2.38,35.0,82.0,-1.12,0.58,-1.08,-2.4,445.0,386.0,0.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0
1518,Vermont,2020,07,0.0,82.0,59.8,4.07,208.0,2.0,-1.4,-1.4,-1.4,-1.21,422.0,361.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
1519,Vermont,2020,08,0.0,76.6,53.9,4.35,84.0,54.0,-1.4,-1.4,-1.4,-0.42,547.0,478.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0
1520,Vermont,2020,09,0.0,69.6,44.7,2.63,6.0,226.0,-1.98,-1.98,-1.98,-2.16,472.0,424.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
1521,Vermont,2020,10,0.0,56.0,36.9,4.52,0.0,551.0,-1.73,-1.73,-1.6,0.13,583.0,529.0,0.0,128.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0
1522,Vermont,2020,11,0.0,47.9,27.9,2.91,0.0,792.0,-2.09,-2.09,-2.09,-1.62,485.0,439.0,0.0,110.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0
1523,Vermont,2020,12,0.0,35.1,19.5,3.48,0.0,1152.0,-1.81,-1.81,-1.65,0.2,533.0,480.0,0.0,111.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,116.0,0.0,62.0,53.0
1524,Vermont,2021,01,0.0,27.4,13.5,2.17,0.0,1355.0,-1.98,-1.98,-1.98,-1.07,633.0,580.0,0.0,133.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,11.0,10.0
1525,Vermont,2021,02,0.0,28.1,9.6,2.21,0.0,1267.0,-2.01,-2.01,-2.01,-0.71,571.0,519.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
1526,Vermont,2021,03,0.0,43.5,18.3,1.53,0.0,1030.0,-2.57,-2.57,-2.57,-2.3,464.0,410.0,0.0,101.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0
1527,Vermont,2021,04,0.0,54.6,31.9,3.89,0.0,634.0,-2.22,-2.22,-2.06,0.24,454.0,407.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
